# energy, Re[S], Im[S], Im[G], Re[Smpa], Im[Smpa], Im[Gmpa]
-8.920000199999999779e+01 2.493929000000000062e+00 1.504729999999999901e+00 1.789209999999999900e-04 2.175986636471852975e+00 1.416597237403983911e+00 1.696203076146182590e-04
-8.910000200000000348e+01 2.494854999999999823e+00 1.510939999999999950e+00 1.800469999999999924e-04 2.176578193692495056e+00 1.417099448389605776e+00 1.700501191127804163e-04
-8.900000199999999495e+01 2.497924999999999951e+00 1.515641999999999934e+00 1.809899999999999866e-04 2.177162593023353132e+00 1.417595727674930473e+00 1.704807160746748510e-04
-8.890000200000000063e+01 2.499216000000000104e+00 1.518744000000000094e+00 1.817520000000000040e-04 2.177739717745115655e+00 1.418086081654005959e+00 1.709121019005995369e-04
-8.880000200000000632e+01 2.500636000000000081e+00 1.523084000000000104e+00 1.826649999999999867e-04 2.178309450170568873e+00 1.418570517795402885e+00 1.713442801450753823e-04
-8.870000199999999779e+01 2.502718000000000220e+00 1.525876000000000010e+00 1.833930000000000109e-04 2.178871671646197328e+00 1.419049044662165748e+00 1.717772545208827418e-04
-8.860000200000000348e+01 2.502892999999999812e+00 1.528828999999999994e+00 1.841500000000000038e-04 2.179426262553870508e+00 1.419521671932032270e+00 1.722110289031776435e-04
-8.850000199999999495e+01 2.503271999999999942e+00 1.533352999999999966e+00 1.850990000000000111e-04 2.179973102312966482e+00 1.419988410417801106e+00 1.726456073336742351e-04
-8.840000200000000063e+01 2.505158000000000218e+00 1.538216000000000028e+00 1.860870000000000091e-04 2.180512069382571028e+00 1.420449272087886072e+00 1.730809940248975937e-04
-8.830000200000000632e+01 2.507461000000000162e+00 1.542024000000000061e+00 1.869490000000000019e-04 2.181043041264106641e+00 1.420904270087083532e+00 1.735171933645129991e-04
-8.820000199999999779e+01 2.509361000000000175e+00 1.545852000000000004e+00 1.878179999999999965e-04 2.181565894504117864e+00 1.421353418757510312e+00 1.739542099197253556e-04
-8.810000200000000348e+01 2.511725999999999903e+00 1.549960999999999922e+00 1.887229999999999886e-04 2.182080504697401224e+00 1.421796733659720147e+00 1.743920484417521761e-04
-8.800000199999999495e+01 2.514740999999999893e+00 1.553809999999999913e+00 1.895970000000000077e-04 2.182586746490395413e+00 1.422234231594014631e+00 1.748307138703720544e-04
-8.790000200000000063e+01 2.517755999999999883e+00 1.557028000000000079e+00 1.903970000000000001e-04 2.183084493584844132e+00 1.422665930621948682e+00 1.752702113385504136e-04
-8.780000200000000632e+01 2.520583999999999936e+00 1.560208999999999957e+00 1.911960000000000038e-04 2.183573618741801781e+00 1.423091850087960353e+00 1.757105461771334782e-04
-8.770000199999999779e+01 2.523381999999999792e+00 1.564003999999999950e+00 1.920740000000000045e-04 2.184053993785866510e+00 1.423512010641249326e+00 1.761517239196286300e-04
-8.760000200000000348e+01 2.527541999999999955e+00 1.567819999999999991e+00 1.929520000000000052e-04 2.184525489609822735e+00 1.423926434257779761e+00 1.765937503070543965e-04
-8.750000199999999495e+01 2.531865999999999950e+00 1.570921000000000012e+00 1.937449999999999958e-04 2.184987976179474600e+00 1.424335144262486530e+00 1.770366312928734083e-04
-8.740000200000000063e+01 2.536875999999999909e+00 1.573978000000000099e+00 1.945320000000000003e-04 2.185441322538900444e+00 1.424738165351607577e+00 1.774803730479972391e-04
-8.730000200000000632e+01 2.542733999999999828e+00 1.575820999999999916e+00 1.951669999999999967e-04 2.185885396815988813e+00 1.425135523615251643e+00 1.779249819658797432e-04
-8.720000199999999779e+01 2.548014999999999919e+00 1.576376999999999917e+00 1.956480000000000079e-04 2.186320066228288006e+00 1.425527246560053918e+00 1.783704646676796473e-04
-8.710000200000000348e+01 2.552544000000000146e+00 1.576392999999999933e+00 1.960669999999999915e-04 2.186745197089233983e+00 1.425913363132049305e+00 1.788168280075110971e-04
-8.700000199999999495e+01 2.555902999999999814e+00 1.576702000000000048e+00 1.965290000000000017e-04 2.187160654814695349e+00 1.426293903739693114e+00 1.792640790777737584e-04
-8.690000200000000063e+01 2.559600999999999793e+00 1.578195000000000014e+00 1.971390000000000111e-04 2.187566303929854961e+00 1.426668900277015872e+00 1.797122252145610607e-04
-8.680000200000000632e+01 2.564197000000000060e+00 1.579609999999999959e+00 1.977369999999999942e-04 2.187962008076486775e+00 1.427038386146945115e+00 1.801612740031537964e-04
-8.670000199999999779e+01 2.569281999999999844e+00 1.580754999999999910e+00 1.983010000000000111e-04 2.188347630020555989e+00 1.427402396284789710e+00 1.806112332835964156e-04
-8.660000200000000348e+01 2.575004999999999988e+00 1.581423000000000023e+00 1.988039999999999892e-04 2.188723031660201990e+00 1.427760967181837870e+00 1.810621111563540954e-04
-8.650000199999999495e+01 2.581005999999999911e+00 1.581136000000000097e+00 1.991870000000000023e-04 2.189088074034099662e+00 1.428114136909120369e+00 1.815139159880558943e-04
-8.640000200000000063e+01 2.586610999999999994e+00 1.580214000000000008e+00 1.994940000000000114e-04 2.189442617330175977e+00 1.428461945141313194e+00 1.819666564173227181e-04
-8.630000200000000632e+01 2.592207999999999846e+00 1.579109000000000096e+00 1.997780000000000107e-04 2.189786520894752009e+00 1.428804433180752120e+00 1.824203413606770893e-04
-8.620000199999999779e+01 2.597824999999999829e+00 1.577344000000000079e+00 1.999790000000000042e-04 2.190119643242034897e+00 1.429141643981597376e+00 1.828749800185417937e-04
-8.610000200000000348e+01 2.602825999999999862e+00 1.575142999999999960e+00 2.001279999999999921e-04 2.190441842064042355e+00 1.429473622174124436e+00 1.833305818813229051e-04
-8.600000199999999495e+01 2.607321000000000222e+00 1.573263000000000078e+00 2.003200000000000065e-04 2.190752974240898432e+00 1.429800414089103633e+00 1.837871567355775135e-04
-8.590000200000000063e+01 2.612344999999999917e+00 1.572113000000000094e+00 2.006040000000000058e-04 2.191052895851577809e+00 1.430122067782358286e+00 1.842447146702733119e-04
-8.580000200000000632e+01 2.618307000000000162e+00 1.569916000000000089e+00 2.007500000000000007e-04 2.191341462185028455e+00 1.430438633059357478e+00 1.847032660831287123e-04
-8.570000199999999779e+01 2.623585999999999974e+00 1.567762000000000100e+00 2.009050000000000018e-04 2.191618527751737489e+00 1.430750161499972251e+00 1.851628216870451196e-04
-8.560000200000000348e+01 2.630425999999999931e+00 1.565595999999999988e+00 2.010509999999999966e-04 2.191883946295732244e+00 1.431056706483311736e+00 1.856233925166266723e-04
-8.550000199999999495e+01 2.637449999999999850e+00 1.561299999999999910e+00 2.009229999999999870e-04 2.192137570806988123e+00 1.431358323212664097e+00 1.860849899347886722e-04
-8.540000200000000063e+01 2.643313000000000024e+00 1.556173000000000028e+00 2.006920000000000091e-04 2.192379253534322281e+00 1.431655068740506742e+00 1.865476256394519358e-04
-8.530000200000000632e+01 2.648791999999999813e+00 1.551299999999999901e+00 2.004940000000000086e-04 2.192608845998669231e+00 1.431947001993631119e+00 1.870113116703308763e-04
-8.520000199999999779e+01 2.654256999999999866e+00 1.545833000000000013e+00 2.002179999999999997e-04 2.192826199006887578e+00 1.432234183798326121e+00 1.874760604158077246e-04
-8.510000200000000348e+01 2.659177999999999820e+00 1.540521000000000029e+00 1.999629999999999962e-04 2.193031162665953993e+00 1.432516676905638775e+00 1.879418846198976337e-04
-8.500000199999999495e+01 2.665325000000000166e+00 1.535493999999999915e+00 1.997369999999999886e-04 2.193223586397675007e+00 1.432794546016709525e+00 1.884087973893047209e-04
-8.490000200000000063e+01 2.672362000000000126e+00 1.528386000000000022e+00 1.992359999999999878e-04 2.193403318953834003e+00 1.433067857808149270e+00 1.888768122005654148e-04
-8.480000200000000632e+01 2.678281999999999829e+00 1.519047999999999954e+00 1.984450000000000016e-04 2.193570208431835589e+00 1.433336680957504328e+00 1.893459429072879717e-04
-8.470000199999999779e+01 2.682205999999999868e+00 1.509416000000000091e+00 1.976210000000000108e-04 2.193724102290829592e+00 1.433601086168723171e+00 1.898162037474755562e-04
-8.460000200000000348e+01 2.685693000000000108e+00 1.499883999999999995e+00 1.968080000000000036e-04 2.193864847368320881e+00 1.433861146197717318e+00 1.902876093509480663e-04
-8.450000199999999495e+01 2.688045999999999935e+00 1.489821999999999980e+00 1.959270000000000098e-04 2.193992289897249925e+00 1.434116935877900012e+00 1.907601747468476308e-04
-8.440000200000000063e+01 2.689636000000000138e+00 1.480264000000000024e+00 1.951110000000000095e-04 2.194106275523637350e+00 1.434368532145799513e+00 1.912339153712411710e-04
-8.430000200000000632e+01 2.691355999999999860e+00 1.470849000000000073e+00 1.943090000000000127e-04 2.194206649324654812e+00 1.434616014066656398e+00 1.917088470748107005e-04
-8.420000199999999779e+01 2.692648000000000152e+00 1.460312000000000054e+00 1.933559999999999966e-04 2.194293255827266975e+00 1.434859462860055501e+00 1.921849861306369213e-04
-8.410000200000000348e+01 2.692506999999999984e+00 1.449886999999999926e+00 1.924189999999999885e-04 2.194365939027351331e+00 1.435098961925550753e+00 1.926623492420737841e-04
-8.400000199999999495e+01 2.691856000000000027e+00 1.439766000000000101e+00 1.915209999999999981e-04 2.194424542409366019e+00 1.435334596868282020e+00 1.931409535507136606e-04
-8.390000200000000063e+01 2.690780999999999867e+00 1.429793000000000092e+00 1.906389999999999886e-04 2.194468908966539900e+00 1.435566455524597274e+00 1.936208166444461918e-04
