# energy, Re[S], Im[S], Im[G], Re[Smpa], Im[Smpa], Im[Gmpa]
-4.360000200000000348e+01 1.692472999999999894e+00 2.187729999999999952e-01 1.066430000000000020e-04 1.696815123272705783e+00 2.119990672817058108e-01 1.033211102724754862e-04
-4.350000200000000206e+01 1.690928999999999904e+00 2.185010000000000008e-01 1.069890000000000017e-04 1.695335118955872966e+00 2.114930795966400989e-01 1.035379091573130814e-04
-4.340000200000000063e+01 1.689367999999999981e+00 2.182330000000000103e-01 1.073399999999999989e-04 1.693849120753210036e+00 2.109877019814373478e-01 1.037559428537566291e-04
-4.330000199999999921e+01 1.687802000000000024e+00 2.179780000000000051e-01 1.076990000000000000e-04 1.692357077739899074e+00 2.104829180399159227e-01 1.039752135983338104e-04
-4.320000199999999779e+01 1.686236000000000068e+00 2.177300000000000069e-01 1.080640000000000008e-04 1.690858938322197691e+00 2.099787109620163683e-01 1.041957233903348173e-04
-4.310000200000000348e+01 1.684673000000000087e+00 2.174889999999999879e-01 1.084350000000000011e-04 1.689354650224959009e+00 2.094750635148902029e-01 1.044174739818026592e-04
-4.300000200000000206e+01 1.683110000000000106e+00 2.172469999999999957e-01 1.088070000000000036e-04 1.687844160478850775e+00 2.089719580338040283e-01 1.046404668671952544e-04
-4.290000200000000063e+01 1.681543000000000010e+00 2.170060000000000044e-01 1.091819999999999992e-04 1.686327415407260277e+00 2.084693764128591198e-01 1.048647032727100778e-04
-4.280000199999999921e+01 1.679964000000000013e+00 2.167709999999999915e-01 1.095620000000000057e-04 1.684804360612873975e+00 2.079673000955161721e-01 1.050901841452580953e-04
-4.270000199999999779e+01 1.678377999999999926e+00 2.165580000000000005e-01 1.099560000000000023e-04 1.683274940963928490e+00 2.074657100649274777e-01 1.053169101410790856e-04
-4.260000200000000348e+01 1.676811999999999969e+00 2.163760000000000128e-01 1.103689999999999999e-04 1.681739100580115664e+00 2.069645868340697636e-01 1.055448816139859615e-04
-4.250000200000000206e+01 1.675300999999999929e+00 2.161800000000000110e-01 1.107759999999999978e-04 1.680196782818140777e+00 2.064639104356743027e-01 1.057740986032265298e-04
-4.240000200000000063e+01 1.673777000000000070e+00 2.159179999999999988e-01 1.111519999999999956e-04 1.678647930256911502e+00 2.059636604119546854e-01 1.060045608209532318e-04
-4.230000199999999921e+01 1.672198999999999991e+00 2.156530000000000113e-01 1.115289999999999955e-04 1.677092484682361162e+00 2.054638158041224294e-01 1.062362676392862121e-04
-4.220000199999999779e+01 1.670592999999999995e+00 2.154020000000000101e-01 1.119160000000000039e-04 1.675530387071878735e+00 2.049643551416882037e-01 1.064692180769572085e-04
-4.210000200000000348e+01 1.668941000000000008e+00 2.151740000000000042e-01 1.123180000000000044e-04 1.673961577578355175e+00 2.044652564315534438e-01 1.067034107855272960e-04
-4.200000200000000206e+01 1.667257999999999907e+00 2.150009999999999977e-01 1.127510000000000052e-04 1.672385995513809398e+00 2.039664971468728716e-01 1.069388440351559742e-04
-4.190000200000000063e+01 1.665561999999999987e+00 2.148970000000000047e-01 1.132219999999999944e-04 1.670803579332602595e+00 2.034680542157009109e-01 1.071755156999180069e-04
-4.180000199999999921e+01 1.663866000000000067e+00 2.148680000000000034e-01 1.137380000000000010e-04 1.669214266614216235e+00 2.029699040094041784e-01 1.074134232426461675e-04
-4.170000199999999779e+01 1.662185000000000024e+00 2.149260000000000059e-01 1.143030000000000066e-04 1.667617994045589302e+00 2.024720223308472122e-01 1.076525636992921786e-04
-4.160000200000000348e+01 1.660530000000000062e+00 2.151019999999999877e-01 1.149339999999999943e-04 1.666014697402988354e+00 2.019743844023423329e-01 1.078929336627878469e-04
-4.150000200000000206e+01 1.658922000000000008e+00 2.154149999999999954e-01 1.156440000000000061e-04 1.664404311533413727e+00 2.014769648533552004e-01 1.081345292663895636e-04
-4.140000200000000063e+01 1.657400999999999902e+00 2.160150000000000126e-01 1.165140000000000029e-04 1.662786770335508590e+00 2.009797377079786118e-01 1.083773461664992022e-04
-4.130000199999999921e+01 1.656368000000000062e+00 2.170370000000000077e-01 1.176159999999999933e-04 1.661162006739980379e+00 2.004826763721487271e-01 1.086213795249338485e-04
-4.120000199999999779e+01 1.656420999999999921e+00 2.178759999999999863e-01 1.186220000000000037e-04 1.659529952689485111e+00 1.999857536206194331e-01 1.088666239906390504e-04
-4.110000200000000348e+01 1.656768000000000018e+00 2.174059999999999881e-01 1.189190000000000044e-04 1.657890539117996109e+00 1.994889415836796354e-01 1.091130736808223860e-04
-4.100000200000000206e+01 1.656404999999999905e+00 2.166740000000000055e-01 1.190769999999999985e-04 1.656243695929611848e+00 1.989922117336125895e-01 1.093607221614918169e-04
-4.090000200000000063e+01 1.656155999999999962e+00 2.160849999999999993e-01 1.193130000000000010e-04 1.654589351976801792e+00 1.984955348708990486e-01 1.096095624273846810e-04
-4.080000199999999921e+01 1.656288999999999900e+00 2.148180000000000089e-01 1.191720000000000035e-04 1.652927435038065385e+00 1.979988811101484614e-01 1.098595868812622222e-04
-4.070000199999999779e+01 1.655731999999999982e+00 2.127660000000000107e-01 1.185949999999999987e-04 1.651257871794991061e+00 1.975022198657724881e-01 1.101107873125613246e-04
-4.060000200000000348e+01 1.654371000000000036e+00 2.108349999999999946e-01 1.180830000000000009e-04 1.649580587808693100e+00 1.970055198373786842e-01 1.103631548753743798e-04
-4.050000200000000206e+01 1.652713000000000099e+00 2.092440000000000133e-01 1.177580000000000065e-04 1.647895507495605649e+00 1.965087489948925681e-01 1.106166800657441287e-04
-4.040000200000000063e+01 1.650979999999999892e+00 2.078760000000000052e-01 1.175549999999999951e-04 1.646202554102620397e+00 1.960118745634059079e-01 1.108713526982539876e-04
-4.030000199999999921e+01 1.649202000000000057e+00 2.065919999999999979e-01 1.173959999999999988e-04 1.644501649681540112e+00 1.955148630077387928e-01 1.111271618818892226e-04
